COADD_OBJECT_ID,RA,DEC,SOF_CM_G_1,SOF_CM_G_2,Z,VEL_DISP,ID
103930677,35.15730300,-3.57666700,-0.02603860,0.06313107,0.14092948,227.65854000,103930677
105478063,34.84980900,-6.48283400,-0.13516569,0.02817878,0.51496790,185.08528000,105478063
131258642,38.48007000,-7.97354800,0.17836573,-0.03342362,0.51380160,262.32916000,131258642
109100154,35.09682800,-7.92794300,0.10797252,-0.00481998,0.53179770,229.30730000,109100154
117490805,36.46892800,-6.84379000,-0.12896052,-0.03484158,0.51140060,174.59499000,117490805
189863438,320.72599100,-2.14511100,-0.07674772,-0.22867814,0.35882097,201.45871000,189863438
114163867,35.60806800,-9.37478000,0.18862641,0.12764873,0.54307500,299.29254000,114163867
87383768,33.05951000,-6.06967000,0.33412189,0.12926725,0.28538510,200.92694000,87383768
125080304,37.48219100,-8.41129800,-0.16223416,-0.25416652,0.42812094,278.99640000,125080304
70734910,331.10318400,-1.55314000,-0.04860533,-0.03536871,0.50362206,293.79037000,70734910
78861618,335.81580700,-1.96240000,-0.37605686,0.29127258,0.39204448,300.19270000,78861618
258482320,27.73766900,-2.53390100,0.00643323,-0.29973186,0.53416660,348.89316000,258482320
141650031,0.65312600,-1.29068900,-0.15641527,0.08237402,0.28411618,267.85138000,141650031
142498009,0.97429500,-1.94975200,-0.03074110,0.04577031,0.59145960,191.28123000,142498009
111416784,35.75230700,0.66072100,-0.11637763,-0.08895389,0.48226705,214.83528000,111416784
66481898,30.44522800,-2.25288700,0.03730796,0.14761800,0.48100576,227.13977000,66481898
268786112,26.47823400,-2.85805800,0.12237856,0.02748823,0.13553005,267.69504000,268786112
313235413,40.18924500,-1.30983400,-0.06103892,-0.02855889,0.33100400,238.47310000,313235413
332914237,44.03563600,-1.58250000,-0.01105029,-0.17744842,0.53252940,245.05034000,332914237
125248535,37.87666000,-4.92054900,0.18630987,-0.05706497,0.18612026,221.96880000,125248535
199431835,321.23752200,-1.69282500,0.14619904,-0.00590099,0.31301817,247.58952000,199431835
312222908,39.53967300,-8.09286500,-0.08409136,0.26816091,0.35197738,233.22256000,312222908
115738984,35.78871900,-7.88867300,0.00854084,-0.00271625,0.57679397,201.65237000,115738984
305847682,38.16651100,-5.65336100,-0.06168104,-0.01578485,0.43843493,220.19943000,305847682
310055816,38.97084400,-6.02803000,-0.08790587,0.19627379,0.46914876,296.27100000,310055816
215965805,329.52931600,-1.82851400,0.04559982,0.17365112,0.38912725,210.63260000,215965805
89267215,33.57181200,-5.05918200,0.09334485,-0.05205794,0.50834984,255.22554000,89267215
83814860,32.69481300,-8.84233000,0.25992847,0.10094338,0.36563070,204.31700000,83814860
268771502,26.35214000,-2.57403400,-0.27917490,0.04930276,0.49651750,253.57143000,268771502
266135092,25.52306400,-2.40072200,-0.06567651,-0.25577942,0.10171609,125.12728000,266135092
130339492,38.10766700,-3.21719000,0.19084317,-0.12597800,0.28721080,242.09384000,130339492
121260729,37.65434100,-3.44837000,-0.02053692,0.12946691,0.31187695,226.85548000,121260729
163751465,358.50679300,-1.50677100,0.16156297,0.10371154,0.50916260,189.81693000,163751465
617721727,359.39233400,-1.75470300,-0.17866849,0.06994486,0.53314257,184.09459000,617721727
117405631,36.79878300,-2.31269500,0.24083879,0.60945266,0.47119537,213.55019000,117405631
82583444,337.91612600,2.01892200,-0.04315103,-0.15542815,0.26036757,196.67033000,82583444
158439186,356.60229200,-2.36056800,-0.14257313,-0.05333729,0.44653820,227.28157000,158439186
117515100,36.38150100,-7.34820700,0.01977848,0.11011332,0.26181486,206.62878000,117515100
115741492,36.03414100,-7.93839300,0.00227936,0.01986105,0.46113673,162.14938000,115741492
101808371,34.51343200,-4.80450300,-0.01110184,-0.01803362,0.51590540,248.57040000,101808371
120166169,37.31032300,-8.26979300,-0.23136213,0.06292166,0.42104850,255.04199000,120166169
87251179,33.11909600,-7.26203100,0.00225628,0.06607629,0.61482155,206.53763000,87251179
81833360,32.20875100,-3.69330600,0.03674675,0.14040651,0.56948227,300.21230000,81833360
110501206,35.44960900,-5.27906100,0.18069399,-0.10844317,0.39666677,293.09680000,110501206
215856859,329.79396100,-2.21288400,0.02377292,0.02564025,0.48519176,311.98050000,215856859
290435205,15.68584400,1.44417900,-0.03172871,0.19924091,0.20006170,232.49767000,290435205
225860510,22.35971900,4.80178100,0.11949983,-0.21428149,0.51132030,284.49115000,225860510
283344142,13.73545300,4.07103100,-0.05872727,-0.01446652,0.36704427,296.86093000,283344142
290431202,15.60981800,1.53232800,0.03881467,-0.02004526,0.29562625,210.99028000,290431202
281469155,13.81950300,1.47895800,0.05296371,-0.00757304,0.40650457,313.13388000,281469155
284384879,15.10668100,1.39111300,0.04613982,0.05061412,0.19946104,225.31548000,284384879
293133122,16.80723600,3.66565200,-0.00136876,0.08833946,0.60500300,327.07986000,293133122
292274183,16.38480100,3.08240800,0.15501531,0.11497787,0.44721672,257.38135000,292274183
289930091,15.52985900,2.42992200,-0.03243798,-0.15587617,0.62204860,321.95386000,289930091
227946155,22.65571700,3.61691100,0.18354436,0.00443042,0.48414746,183.90877000,227946155
228786414,22.30800800,4.08930000,-0.07515102,0.02245282,0.65491587,218.45651000,228786414
278012051,13.14193200,2.98858100,0.05251395,-0.11013565,0.47881657,269.40350000,278012051
301829604,17.67658900,2.27575500,0.03483958,-0.30906989,0.10581998,155.11998000,301829604
219222642,21.44564100,3.14543100,0.02543799,0.11604074,0.40839842,296.01965000,219222642
228489453,22.98783100,4.50043900,0.02030101,0.06085160,0.52324516,280.92453000,228489453
350112251,20.25693100,5.05691000,0.01212558,0.05879152,0.50649670,182.21290000,350112251
216631613,20.31421800,1.07172500,-0.02923559,-0.00832547,0.23575336,178.87036000,216631613
292284837,16.56892900,2.87897500,-0.03702428,-0.02779952,0.56296980,257.42633000,292284837
294859997,17.13992100,3.05544600,-0.01945917,-0.09065595,0.24130796,266.08737000,294859997
303319171,18.38923900,3.13294100,0.01048138,0.05801490,0.45639107,210.24544000,303319171
295375136,17.24110000,3.44423500,-0.03107781,0.01926802,0.53753750,278.56747000,295375136
303553553,18.49092300,4.57137500,0.11562597,0.08992913,0.64016080,288.40512000,303553553
303559356,18.64595200,4.44571000,-0.03353111,0.17210900,0.64383430,252.54419000,303559356
305432675,19.00932400,1.42003000,-0.13746708,-0.02910924,0.49838620,325.43600000,305432675
294730656,17.43114300,3.94966300,-0.12034382,0.07544106,0.44190970,244.81198000,294730656
303556237,18.92557900,4.50454300,-0.01429101,-0.02549044,0.14649306,204.15157000,303556237
301483731,19.00985900,4.86129300,-0.01267204,-0.04231137,0.32730627,249.89165000,301483731
218693912,20.71420400,3.76697300,0.11461965,0.06384938,0.20030677,225.40672000,218693912
353423591,20.29933500,3.06988200,0.06136814,-0.12464150,0.09394754,176.83633000,353423591
305779689,19.68163000,5.00093500,-0.00558072,-0.32467075,0.32565603,289.18933000,305779689
223242837,21.69085400,4.33339400,0.14223297,-0.04930935,0.53820795,286.35178000,223242837
221460743,21.26551300,2.12410200,-0.03997361,-0.11571917,0.26242393,213.31503000,221460743
217522854,20.71814100,2.16936700,-0.22830869,0.07980104,0.58040600,295.26373000,217522854
224112533,22.00980700,2.46786000,0.00830176,-0.06810020,0.44576025,202.04755000,224112533
301832954,18.20526300,2.21298100,0.06822324,0.08281054,0.37983250,301.01900000,301832954
73358430,332.63461100,1.66675000,-0.09539888,0.00665732,0.46108988,253.76074000,73358430
70527919,332.32342100,2.06313100,-0.06319675,0.28216745,0.63672980,325.93503000,70527919
218689127,20.97828500,3.88149400,-0.01024568,0.06158678,0.54267420,250.80272000,218689127
295621948,16.78761300,1.29141300,-0.04138879,-0.05427816,0.42168003,236.24184000,295621948
209760964,8.16189200,2.99510100,-0.00692173,-0.01646020,0.45946777,197.21901000,209760964
291994996,16.30643800,1.53541100,-0.11816769,-0.01567516,0.61384535,302.84055000,291994996
286865371,14.75026000,2.60895600,-0.15773856,-0.06882250,0.38224804,174.89578000,286865371
303560499,19.01621100,4.42149500,-0.02208565,-0.05935630,0.48537686,220.82326000,303560499
289934234,15.57366600,2.36254900,0.03383509,0.00289056,0.45763840,200.86390000,289934234
275680272,12.54686600,4.12616600,-0.05414500,0.00990311,0.63128290,232.90129000,275680272
294884548,17.44040700,2.60937100,0.11215004,-0.06584851,0.44849366,209.91740000,294884548
146945988,8.34696700,4.26344500,-0.30298947,-0.06880987,0.52464220,213.40279000,146945988
149863058,8.70185500,3.87313500,0.03497007,0.03528576,0.46283308,204.25790000,149863058
294726642,17.19171700,4.02101400,-0.14087210,-0.19443228,0.22547244,253.39482000,294726642
286826951,14.71228900,1.90832600,-0.01487994,0.21604586,0.56371325,223.34657000,286826951
285451958,14.11760900,2.43607200,-0.09400191,-0.09444090,0.35100633,232.41185000,285451958
157184043,10.21965500,1.68528800,0.10207650,0.02704010,0.37864650,298.07175000,157184043
218666458,21.11470200,4.33539600,0.05529682,0.15624185,0.17963783,216.95619000,218666458
290608332,16.10584700,3.06671100,0.37927214,-0.14217625,0.48458016,232.35406000,290608332
290628903,15.69393100,2.66280400,-0.14258842,0.42513688,0.44813580,272.60602000,290628903
78559826,335.16546300,1.43406300,-0.02246651,0.08927553,0.33000140,267.35760000,78559826
322874759,42.41478100,-2.53101000,0.22309488,0.11041842,0.18196234,302.77652000,322874759
82769522,336.20718000,0.91406900,0.19702740,-0.00396626,0.46409506,270.55533000,82769522
195055047,318.27049500,-0.60729900,0.08139649,-0.06399742,0.51606930,235.57858000,195055047
331167218,44.69010700,-2.50252700,0.00627133,-0.17237707,0.44676667,213.22298000,331167218
350630943,43.12114800,-2.72627000,-0.17856882,0.09420887,0.46916023,194.35117000,350630943
322873291,42.40675500,-2.51899800,0.03694099,0.06877842,0.18178017,284.95740000,322873291
323142377,42.26742000,-3.39655400,0.00561598,-0.05096310,0.45898452,202.11812000,323142377
318600007,41.59399500,-1.86709100,-0.03185533,-0.17646209,0.55081620,228.52124000,318600007
322494608,41.87191700,-1.54060800,-0.00219252,-0.04246375,0.38172147,185.65782000,322494608
328131628,43.99753800,-2.91206900,-0.02253723,0.05461881,0.36863723,177.53702000,328131628
327206094,43.73565000,-2.57244400,-0.01150979,0.03382604,0.35579553,177.21422000,327206094
278257772,12.84184600,-0.44442700,-0.08424463,0.06720836,0.68833363,351.11603000,278257772
203867108,323.80202300,2.10818000,-0.16377634,-0.04333774,0.39981887,290.42374000,203867108
195561351,320.20327100,1.13645900,0.17366341,-0.03536806,0.52015410,254.71720000,195561351
129570918,37.82526900,-0.84759200,-0.01409656,-0.05946104,0.37724430,236.68550000,129570918
188202698,317.60688400,0.98632400,0.00802603,-0.00526752,0.43358910,212.93025000,188202698
188224229,317.66608800,0.67037500,-0.00581830,0.10478750,0.27902028,224.13426000,188224229
71473327,333.75751300,1.99813400,0.02407554,-0.04503661,0.52586120,269.74142000,71473327
71479168,333.41857900,1.87290700,-0.04304586,0.01680728,0.67765300,339.36462000,71479168
121091146,37.46603800,-1.05443700,-0.01752895,-0.00329808,0.50793123,251.81450000,121091146
198484489,321.15372100,-0.01058100,-0.11645143,0.14370594,0.46804175,183.04175000,198484489
69358885,31.15869700,0.64414100,0.08023727,-0.07591267,0.28325668,241.96771000,69358885
319455813,41.46282900,-2.78088900,0.08236482,0.10260358,0.23501141,252.32341000,319455813
81004026,337.03660000,1.84713200,0.27056280,0.13432415,0.58283020,294.74493000,81004026
240153336,328.98338900,1.88616100,-0.02282377,0.07847314,0.22019084,277.53925000,240153336
310024429,39.36538700,-2.96539100,-0.17107030,-0.18862890,0.60480010,295.58533000,310024429
318130529,40.70556800,-2.94259400,0.01638635,-0.05133346,0.62709290,158.45493000,318130529
234371466,24.37257300,-3.20231400,0.12220098,-0.43349860,0.46736982,258.03513000,234371466
230498232,23.92720200,-3.09369000,0.11999226,0.25547723,0.44809636,251.81163000,230498232
229804683,23.61592500,-3.20880500,-0.32988373,0.16620743,0.49684260,203.14758000,229804683
226782098,22.70783800,-3.16450800,0.11833556,0.19921665,0.44007397,303.98068000,226782098
195309112,319.73098900,-0.04643400,-0.07593434,-0.07644537,0.52486980,179.30635000,195309112
226860462,22.72493000,-1.52967800,-0.05615525,0.17400302,0.29543275,211.12344000,226860462
228279608,23.33099200,-1.27809800,-0.02075287,-0.06734203,0.54548520,256.42990000,228279608
230590971,23.92049500,-1.88916600,-0.00582163,0.01542096,0.27651745,252.63916000,230590971
227226875,22.80173600,-2.34012400,-0.09007239,-0.15234253,0.25456320,240.11896000,227226875
219068802,20.44936600,-2.91392500,0.06877114,-0.05764008,0.32447010,183.26695000,219068802
219064343,20.80048900,-2.82384300,-0.16742467,-0.09354016,0.66237640,237.32799000,219064343
303784003,19.45655100,-3.21224600,0.05075994,0.00281587,0.53003110,246.51670000,303784003
304615913,19.49723100,-2.89766300,-0.04325495,0.02531958,0.52931803,190.99782000,304615913
301523070,18.55692800,-2.42838300,-0.04772046,-0.13372290,0.55299250,197.63235000,301523070
266059340,26.12075500,-2.48538300,-0.15562334,0.21389358,0.49543223,311.19510000,266059340
256500313,27.39436200,-1.92895200,-0.22519587,0.13779058,0.48859770,219.20310000,256500313
256926414,27.56030400,-2.05621500,-0.06275725,0.04533431,0.52356740,285.30658000,256926414
257744857,27.59995700,-1.74909400,0.02513738,0.04480725,0.48258850,209.19188000,257744857
313226146,39.72873300,-1.11230300,0.24419120,-0.18901468,0.38836217,270.54580000,313226146
304080606,19.36529300,-2.10590900,0.05828236,-0.12688793,0.49580443,255.01872000,304080606
314256330,39.94027300,-3.77140400,0.05246325,0.12188705,0.50766600,285.65134000,314256330
314239815,39.88688000,-3.46429300,-0.03820131,0.02525589,0.24825269,257.23590000,314239815
324857848,42.62556000,-2.26492000,0.03333516,-0.12370984,0.18161231,312.40717000,324857848
256951515,28.22632900,-3.25429900,-0.04520153,-0.15163373,0.15536840,206.14670000,256951515
140165548,359.88306900,-2.26001400,0.26693675,0.03232176,0.56669927,262.38850000,140165548
151466556,9.59704200,0.75120000,-0.04596759,-0.01343258,0.57648706,259.13538000,151466556
151257168,9.13690400,-0.38052200,0.12562817,0.10656480,0.32440007,210.26772000,151257168
157873106,10.17780600,-1.03191800,-0.04233731,-0.03164241,0.55186206,225.70447000,157873106
78570489,334.82203400,1.25010200,-0.14615755,-0.05985668,0.20995189,262.31305000,78570489
80992958,336.86008200,2.12652800,0.18968502,0.10904545,0.52973830,202.42769000,80992958
261771615,28.72848100,-0.80646300,0.08485681,-0.05319186,0.48290550,205.33788000,261771615
156845415,10.29482200,0.53501100,0.15425611,-0.03088936,0.48528830,272.31480000,156845415
73362052,333.00346200,1.60310700,-0.02639046,-0.07277099,0.27782363,230.68842000,73362052
73353764,332.55591100,1.74280600,0.01420562,0.03933053,0.30147544,224.56290000,73353764
281739499,13.21589700,-0.56515700,0.00654247,-0.51924203,0.48078330,188.01665000,281739499
304412888,18.48574300,1.61347800,-0.11224723,-0.20786283,0.54162400,214.42917000,304412888
80669787,335.81367600,1.31861600,0.06500928,0.08241984,0.45195603,166.57426000,80669787
197721739,322.26866000,1.47183700,0.14900316,0.00861871,0.46187040,279.81787000,197721739
80663126,335.40149000,1.42012600,0.01118815,-0.07180603,0.37518040,237.04297000,80663126
80514128,336.22723900,2.32134800,-0.07163431,0.06879229,0.60174984,177.40092000,80514128
246502322,329.67500100,1.89568800,0.04574311,0.43027022,0.10195627,190.42122000,246502322
328764077,43.24086200,-2.27233100,-0.29742639,0.03867370,0.17628658,265.90137000,328764077
78574690,335.01925200,1.18646400,-0.11064598,0.07628441,0.29606932,266.68262000,78574690
210903141,326.30025400,1.49044500,0.07550214,-0.03317878,0.53144276,280.49710000,210903141
215029035,327.12073500,2.08769800,0.15029255,-0.04581129,0.59356750,275.30917000,215029035
195581511,319.16945900,0.90635300,-0.05356420,-0.22409490,0.45578092,242.25487000,195581511
209456797,326.58627300,1.86196200,0.03933784,-0.11315034,0.37437287,251.77725000,209456797
195795225,320.33249300,-0.82293300,0.03578493,-0.07796379,0.32273152,191.75415000,195795225
195681299,319.00826100,-0.19357700,-0.12589316,0.05579357,0.49585643,253.91910000,195681299
204358674,324.43102200,1.86286900,-0.01223170,0.01058089,0.27983183,197.88335000,204358674
138409924,355.74612400,-1.27774500,0.08536076,0.11283501,0.35906902,267.34250000,138409924
189371825,4.28329000,-2.68497900,-0.50683766,-0.01200015,0.47625600,162.67082000,189371825
106950954,345.18142000,-1.71692200,0.03320784,-0.12645909,0.17305551,183.16583000,106950954
134607006,353.67651600,-1.84461900,-0.23507670,-0.11005456,0.33346190,250.26942000,134607006
155076839,9.64090800,-2.21305400,0.05405849,0.14946564,0.42376167,236.10211000,155076839
201034114,5.64028400,-2.50274400,-0.18301576,-0.24000684,0.62134254,336.91666000,201034114
191450507,4.06630800,-3.37583800,0.10359130,0.05340514,0.62110370,204.82740000,191450507
277251627,12.06263100,-1.96388700,-0.07557009,0.11407967,0.18598898,218.00511000,277251627
109228330,345.39904300,-1.44942100,0.06181536,0.11063727,0.29991910,268.33813000,109228330
205256358,6.77766200,-1.41423600,0.14533609,0.01710181,0.60212570,235.55812000,205256358
179607728,3.19223100,-1.58970500,0.04668156,-0.06438457,0.19754821,250.07849000,179607728
150288812,8.78611300,-1.97498100,0.12960497,0.00470803,0.49921298,332.20523000,150288812
351854448,13.03130700,-2.83632500,0.08747171,0.03306241,0.55759540,367.51297000,351854448
114543154,347.43838900,-1.62310200,-0.04444642,0.05482533,0.41055498,293.54852000,114543154
110623702,346.08255400,-2.02500300,0.03940861,-0.00063241,0.67162140,286.46204000,110623702
181717266,3.49704800,-2.74479900,-0.03244684,0.02569259,0.64083827,297.50302000,181717266
271343962,10.59210500,-2.46028600,-0.08385145,-0.19259294,0.34446934,193.88007000,271343962
271319333,10.80958600,-1.95496900,-0.07973537,-0.00978211,0.14131546,188.73407000,271319333
278168641,12.38513900,-1.70581000,0.04901201,0.05142777,0.42651942,230.10191000,278168641
280742347,13.48211600,-2.02603500,0.19024964,-0.11055755,0.46233700,232.36742000,280742347
289500192,15.80784600,-2.32250500,0.02033073,0.01891837,0.72889320,281.02838000,289500192
290688151,15.49322300,-2.71465800,-0.15822651,-0.05924224,0.47696888,395.28350000,290688151
285329184,14.92578900,-1.37477000,0.16573756,0.03831856,0.50452280,277.48495000,285329184
283252676,14.61647600,-3.49677600,0.00489878,-0.07888880,0.47289678,253.25867000,283252676
285241505,14.26280400,-2.87305500,-0.12408391,0.09494848,0.34786212,265.01147000,285241505
301606058,17.63631400,-2.71568600,0.16276406,-0.13754632,0.43427876,313.60876000,301606058
293479926,17.19645400,-2.71609400,-0.16028289,0.09412157,0.51013654,292.11310000,293479926
94036451,339.64162800,-2.39873400,-0.11943685,-0.00180106,0.52971670,147.40262000,94036451
94023796,339.11301700,-1.99300100,-0.02832862,0.05432308,0.36312404,260.57500000,94023796
295473401,16.42344000,-2.68729200,-0.04157836,0.43478986,0.60387410,222.26364000,295473401
205380616,324.45807800,-1.79550800,-0.21833484,-0.00464304,0.50641370,249.48018000,205380616
132582053,352.21667900,-1.40721700,-0.03225092,0.21815137,0.51822780,271.79697000,132582053
292253153,16.78105400,-2.18591700,-0.13609782,0.10760927,0.52740073,205.49597000,292253153
294901643,17.36546400,-1.30977400,-0.05639403,0.11226821,0.51042050,212.26845000,294901643
296447743,17.59482000,-1.72745900,-0.06319783,-0.12636403,0.18944955,239.98936000,296447743
312003344,39.63577000,-4.93352900,-0.00564258,0.15426990,0.44504568,298.50217000,312003344
192093087,318.03759200,-1.75670100,0.07511861,0.16483954,0.22415397,220.21393000,192093087
208052013,325.91396300,-2.23419500,-0.07174497,-0.06158026,0.38254282,280.01614000,208052013
130362751,38.16961400,-3.73337000,0.13252503,-0.03888711,0.60033065,225.18504000,130362751
236300948,327.52267800,-1.79455800,-0.02228945,0.24089918,0.18694100,204.65500000,236300948
118641986,37.14286400,-4.66993100,0.15533069,-0.10046655,0.63277316,221.10547000,118641986
93692865,339.89426100,-1.79336400,0.07254045,0.18864703,0.58117807,312.26240000,93692865
189267634,318.71921600,-2.13613000,0.00112480,-0.08525049,0.34020138,273.70580000,189267634
91126642,33.39446600,-9.14464700,0.16538327,-0.03093167,0.59203490,217.97144000,91126642
70104517,331.30731900,-2.45508100,0.00383408,0.23232070,0.43466833,304.17752000,70104517
196856184,321.54889000,-2.23784600,0.06536515,0.16351032,0.55437950,222.15819000,196856184
129707251,37.88320700,-6.24856200,-0.28110511,0.00408311,0.60278730,224.61305000,129707251
74766650,333.27818200,-1.69380000,0.14343400,0.04117977,0.29365130,239.13155000,74766650
197163220,322.09401400,-1.84558600,0.02621501,0.23350145,0.48880923,274.55860000,197163220
103934542,35.07103200,-3.64875900,0.12720204,-0.12303031,0.36743918,309.11017000,103934542
124943606,37.50599800,-5.96732400,-0.08854851,-0.13545806,0.58558416,174.62982000,124943606
131242353,38.52373700,-7.63614700,-0.07604689,0.17851823,0.46503067,186.21180000,131242353
103081204,35.17038800,-8.50300300,-0.08431335,-0.07238307,0.53685236,301.92883000,103081204
153875888,36.82508600,-6.60462400,-0.00046440,0.17463170,0.50122476,294.23242000,153875888
196368864,320.84359900,-1.53973600,0.03891778,-0.12941889,0.45006424,255.12622000,196368864
114149286,35.75989100,-9.06257600,0.20905993,-0.00778516,0.22129846,214.21747000,114149286
90172223,33.09507000,-6.04573500,-0.12384374,0.21939652,0.44028872,193.71132000,90172223
128192736,37.36091900,-7.93002400,-0.02216014,-0.04295221,0.19335553,210.72770000,128192736
110139798,35.43908600,-4.38103900,-0.05822149,0.03087343,0.32503274,253.76811000,110139798
248187975,331.04701500,-1.53180000,0.05410520,-0.16829689,0.43387657,243.96463000,248187975
78862211,335.86549000,-1.98729900,0.03540163,-0.04779406,0.08484549,149.03813000,78862211
256940862,27.83961500,-2.35444800,-0.10349298,0.14336849,0.44872210,189.12184000,256940862
142492443,0.68270000,-1.84156400,0.07467674,0.11151137,0.44247174,245.35408000,142492443
142502097,1.04840600,-2.03204700,-0.10500332,-0.14194403,0.52294220,196.18744000,142502097
141649586,1.01465000,-1.27875100,0.03909605,-0.43208960,0.43054673,308.15710000,141649586
66478415,30.48884100,-2.18042600,-0.05053170,0.11772628,0.57186160,271.18265000,66478415
268777794,26.50717900,-2.68547800,0.10498172,-0.20502419,0.51584876,248.17679000,268777794
313247440,40.16997600,-1.53779300,-0.02284705,-0.05808136,0.59439500,302.41230000,313247440
332916057,44.08067800,-1.61696800,0.02640084,-0.09512642,0.53190810,272.67722000,332916057
124931654,37.82662700,-5.75460600,0.09886485,0.10481885,0.55487340,238.90123000,124931654
196845488,321.26971600,-2.04580400,-0.14033011,0.03335474,0.31097668,278.60672000,196845488
312217508,39.75980300,-7.96252700,-0.00476829,-0.15732485,0.34656033,196.03061000,312217508
112956812,35.87182900,-8.19586100,-0.04282864,0.09302449,0.29302529,238.30952000,112956812
305869195,38.28730700,-6.01310900,-0.10985410,-0.00012638,0.40928360,254.19583000,305869195
312607879,39.70449200,-8.85608400,0.03787927,0.00113546,0.43966433,346.09827000,312607879
215977309,329.43551600,-2.11037300,-0.14047663,0.19785563,0.47064930,265.02472000,215977309
89269036,33.55765600,-5.08844800,-0.02889128,-0.03734891,0.51016240,299.42630000,89269036
83806725,32.69118900,-8.64720200,-0.41469568,0.11388260,0.54066420,233.70816000,83806725
268773363,26.18396100,-2.61466200,-0.07878864,-0.09935472,0.34724220,204.06921000,268773363
266132239,25.42880100,-2.33342600,-0.22643697,-0.05807554,0.61477990,290.06918000,266132239
129405381,38.24097700,-3.17107500,0.01892320,-0.09710666,0.24433796,215.61176000,129405381
121264269,37.48776800,-3.52062800,0.01460526,0.07424269,0.55542830,239.30400000,121264269
163747048,358.47827800,-1.41368800,0.12826013,-0.08838255,0.33059877,261.28268000,163747048
173878952,359.61168300,-2.02334200,0.02294170,-0.01441172,0.51654970,173.63152000,173878952
116997251,36.47781700,-1.33571800,-0.03172337,-0.06393557,0.60373837,279.25190000,116997251
83951093,337.73288900,1.64914400,-0.02967197,-0.13758357,0.20754714,267.48572000,83951093
120221540,37.42308800,-1.92995200,-0.00058939,0.11052533,0.47408888,189.00032000,120221540
117439206,36.05658600,-6.54844500,0.00264949,-0.00215745,0.53136160,165.16135000,117439206
117324791,35.94496400,-8.36735200,-0.09380764,0.01695836,0.22828873,189.62212000,117324791
101818386,34.62141700,-5.02904800,-0.20447684,-0.01433183,0.51128460,210.61505000,101818386
126873104,37.54619800,-7.51875200,0.06852844,-0.23152821,0.34930970,280.52728000,126873104
87245524,33.15394300,-7.14296400,0.10656856,-0.09954543,0.53700710,241.25038000,87245524
81839221,32.15354300,-3.79796000,0.12772442,-0.03720694,0.50180740,224.84836000,81839221
112086207,35.55107500,-5.36431200,0.03227275,-0.02958931,0.50097830,219.21570000,112086207
87434421,33.08081100,-6.21787100,-0.16882147,0.03044927,0.42849785,249.40959000,87434421
225860745,22.28241100,4.79648300,-0.06706382,-0.04131019,0.44157597,300.22160000,225860745
282259166,13.97726300,4.97976800,0.23902904,-0.12007577,0.37959483,281.08316000,282259166
290427633,15.51689300,1.59836400,-0.23345399,0.32691685,0.29728997,234.55653000,290427633
282947481,13.93168900,1.57872400,0.07592120,0.08602024,0.49815205,340.77594000,282947481
284375028,15.19544200,1.58932600,-0.00963690,0.03937191,0.19839214,243.31805000,284375028
293135942,16.71481000,3.59892700,0.10954246,0.05688136,0.32572160,215.13191000,293135942
286848197,14.96248500,2.92208300,0.08821388,0.25586270,0.27121675,275.08080000,286848197
294443474,17.54542100,3.90344000,0.09618632,0.17538751,0.54904790,220.77507000,294443474
226607134,22.56363800,3.64009800,0.04692343,-0.00828797,0.36029160,194.85678000,226607134
224394419,22.06493200,3.19501500,-0.04868034,0.02725308,0.21774730,215.97054000,224394419
278026141,13.12853800,2.68665400,-0.06120741,-0.07059569,0.49442092,344.71720000,278026141
297658708,18.10671500,3.57734900,0.06051236,-0.22611044,0.39897993,181.42278000,297658708
219221744,21.48919000,3.16278500,-0.22719833,-0.03067658,0.40844896,212.65399000,219221744
227313959,23.03222500,5.17013800,0.07165065,0.12453042,0.50481530,277.23944000,227313959
350122638,20.19710300,4.76319400,0.10752119,-0.08118342,0.55775857,217.37848000,350122638
354730420,20.31990800,1.41514600,-0.11451453,-0.14424579,0.17487366,199.68402000,354730420
292283800,16.69068700,2.90008700,0.12404835,0.05526536,0.46597433,273.09528000,292283800
302436677,18.63470100,3.75488200,-0.11326033,0.00721696,0.40401960,233.15318000,302436677
302457211,18.48095800,3.31579100,0.00228967,-0.18043188,0.55094010,277.27274000,302457211
294442348,17.44506300,3.91455300,0.07441920,0.09042418,0.37836426,289.29214000,294442348
297961862,18.38574000,4.42602500,0.07222136,-0.23222804,0.56783307,238.87791000,297961862
303561802,18.64595000,4.39874700,-0.02431944,0.06852305,0.63101614,181.40800000,303561802
305436337,19.08568900,1.34367100,-0.00682109,0.00351972,0.52449304,237.38557000,305436337
294222994,17.63626400,5.15351200,0.00904457,0.12101995,0.10909286,190.84224000,294222994
303562774,18.85764200,4.37918900,-0.03721965,-0.10311779,0.46819088,199.36449000,303562774
301478153,19.02356300,4.98368800,0.13100483,-0.37643901,0.32831448,302.76944000,301478153
218684659,20.67071400,3.95486800,0.03956046,0.12444394,0.54251105,247.98605000,218684659
353430029,20.20201600,2.94159900,0.29368895,-0.00596983,0.39935234,254.45299000,353430029
305781499,19.73653100,4.95887100,-0.11462858,0.02365594,0.31984228,202.88675000,305781499
223238626,21.66665700,4.42174100,-0.15370651,-0.06260608,0.36520225,237.29147000,223238626
221468086,21.19336000,1.98676900,-0.08806555,-0.11626019,0.51557360,196.85976000,221468086
216681900,20.79622400,1.38879200,0.05316359,0.06316019,0.51891595,242.99500000,216681900
